date,price_sterling,,
13/05/2018,44.5,15,
13/05/2018,46.23,16,
13/05/2018,52.2,17,
13/05/2018,57,18,
13/05/2018,61.95,19,
13/05/2018,63.5,20,
13/05/2018,61,21,
13/05/2018,44.1,22,
14/05/2018,48.72,23,
14/05/2018,45.85,0,
14/05/2018,45,1,
14/05/2018,45,2,
14/05/2018,44,3,
14/05/2018,40.95,4,
14/05/2018,43.03,5,
14/05/2018,48.72,6,
14/05/2018,62,7,
14/05/2018,68.3,8,
14/05/2018,58,9,
14/05/2018,46.22,10,
14/05/2018,45.2,11,
14/05/2018,44.7,12,
14/05/2018,44.55,13,
14/05/2018,44.36,14,
14/05/2018,44.45,15,
14/05/2018,50,16,
14/05/2018,63,17,
14/05/2018,64,18,
14/05/2018,71.09,19,
14/05/2018,69.91,20,
14/05/2018,66,21,
14/05/2018,45.1,22,
15/05/2018,55,23,
15/05/2018,46.6,0,
15/05/2018,46,1,
15/05/2018,44,2,
15/05/2018,42.96,3,
15/05/2018,42.94,4,
15/05/2018,44.1,5,
15/05/2018,57,6,
15/05/2018,65.1,7,
15/05/2018,70.2,8,
15/05/2018,63.4,9,
15/05/2018,54,10,
15/05/2018,49.1,11,
15/05/2018,45.98,12,
15/05/2018,45.91,13,
15/05/2018,45.78,14,
15/05/2018,45.06,15,
15/05/2018,54,16,
15/05/2018,65,17,
15/05/2018,64,18,
15/05/2018,63,19,
15/05/2018,51.2,20,
15/05/2018,51.4,21,
15/05/2018,41.4,22,
16/05/2018,59,23,
16/05/2018,51.9,0,
16/05/2018,49.95,1,
16/05/2018,46.4,2,
16/05/2018,41.91,3,
16/05/2018,41.09,4,
16/05/2018,46,5,
16/05/2018,53.76,6,
16/05/2018,51.96,7,
16/05/2018,62.99,8,
16/05/2018,67,9,
16/05/2018,58.1,10,
16/05/2018,60,11,
16/05/2018,57.04,12,
16/05/2018,52,13,
16/05/2018,47.55,14,
16/05/2018,50,15,
16/05/2018,65,16,
16/05/2018,70,17,
16/05/2018,72.6,18,
16/05/2018,68,19,
16/05/2018,60,20,
16/05/2018,62,21,
16/05/2018,45.7,22,
17/05/2018,57,23,
17/05/2018,46.02,0,
17/05/2018,45,1,
17/05/2018,44.82,2,
17/05/2018,44.32,3,
17/05/2018,44.31,4,
17/05/2018,44.5,5,
17/05/2018,52.03,6,
17/05/2018,55.09,7,
17/05/2018,68,8,
17/05/2018,58,9,
17/05/2018,48,10,
17/05/2018,45.56,11,
17/05/2018,45.54,12,
17/05/2018,45.5,13,
17/05/2018,45.5,14,
17/05/2018,44,15,
17/05/2018,49.1,16,
17/05/2018,60.6,17,
17/05/2018,68,18,
17/05/2018,70,19,
17/05/2018,67.4,20,
17/05/2018,71.95,21,
17/05/2018,46.51,22,
18/05/2018,62.55,23,
18/05/2018,46.74,0,
18/05/2018,45.51,1,
18/05/2018,45.3,2,
18/05/2018,43.73,3,
18/05/2018,43.74,4,
18/05/2018,44.74,5,
18/05/2018,54.08,6,
18/05/2018,54.36,7,
18/05/2018,70,8,
18/05/2018,65.8,9,
18/05/2018,55.01,10,
18/05/2018,48.23,11,
18/05/2018,47.01,12,
18/05/2018,48,13,
18/05/2018,46.33,14,
18/05/2018,46.63,15,
18/05/2018,50,16,
18/05/2018,65.7,17,
18/05/2018,70.3,18,
18/05/2018,71.3,19,
18/05/2018,67.1,20,
18/05/2018,66,21,
18/05/2018,53.3,22,
19/05/2018,65.5,23,
19/05/2018,48.58,0,
19/05/2018,57.1,1,
19/05/2018,54.9,2,
19/05/2018,49.6,3,
19/05/2018,48,4,
19/05/2018,45.32,5,
19/05/2018,43,6,
19/05/2018,55.6,7,
19/05/2018,66.07,8,
19/05/2018,68.01,9,
19/05/2018,63.43,10,
19/05/2018,49.92,11,
19/05/2018,45.5,12,
19/05/2018,41.11,13,
19/05/2018,40.05,14,
19/05/2018,41.9,15,
19/05/2018,44.9,16,
19/05/2018,52.3,17,
19/05/2018,63.6,18,
19/05/2018,71.92,19,
19/05/2018,69.93,20,
19/05/2018,69.3,21,
19/05/2018,54.06,22,
20/05/2018,58,23,
20/05/2018,54,0,
20/05/2018,59,1,
20/05/2018,52.6,2,
20/05/2018,46,3,
20/05/2018,40,4,
20/05/2018,40,5,
20/05/2018,40,6,
20/05/2018,46.97,7,
20/05/2018,50,8,
20/05/2018,49.99,9,
20/05/2018,60.06,10,
20/05/2018,47.24,11,
20/05/2018,47.24,12,
20/05/2018,50.5,13,
20/05/2018,47.24,14,
20/05/2018,45,15,
20/05/2018,47.24,16,
20/05/2018,58,17,
20/05/2018,64.3,18,
20/05/2018,70,19,
20/05/2018,72,20,
20/05/2018,76.5,21,
20/05/2018,67.4,22,
21/05/2018,59.9,23,
21/05/2018,46,0,
21/05/2018,46,1,
21/05/2018,44,2,
21/05/2018,42,3,
21/05/2018,41.5,4,
21/05/2018,43.7,5,
21/05/2018,58,6,
21/05/2018,53.8,7,
21/05/2018,68.5,8,
21/05/2018,59.7,9,
21/05/2018,54,10,
21/05/2018,50,11,
21/05/2018,50.46,12,
21/05/2018,50.01,13,
21/05/2018,47.24,14,
21/05/2018,47.24,15,
21/05/2018,62.4,16,
21/05/2018,74,17,
21/05/2018,74.36,18,
21/05/2018,66,19,
21/05/2018,59.5,20,
21/05/2018,57.4,21,
21/05/2018,46.2,22,
22/05/2018,59.99,23,
22/05/2018,49.9,0,
22/05/2018,45.37,1,
22/05/2018,42.13,2,
22/05/2018,41.92,3,
22/05/2018,41,4,
22/05/2018,42.4,5,
22/05/2018,49.37,6,
22/05/2018,53.49,7,
22/05/2018,63.63,8,
22/05/2018,54.68,9,
22/05/2018,51.2,10,
22/05/2018,52.03,11,
22/05/2018,56,12,
22/05/2018,52.9,13,
22/05/2018,53,14,
22/05/2018,53.1,15,
22/05/2018,57,16,
22/05/2018,67.4,17,
22/05/2018,69,18,
22/05/2018,73,19,
22/05/2018,64,20,
22/05/2018,66,21,
22/05/2018,48.55,22,
23/05/2018,56.07,23,
23/05/2018,49.9,0,
23/05/2018,47.52,1,
23/05/2018,46.7,2,
23/05/2018,46.7,3,
23/05/2018,43.3,4,
23/05/2018,47.39,5,
23/05/2018,52.7,6,
23/05/2018,59.75,7,
23/05/2018,76.5,8,
23/05/2018,63.26,9,
23/05/2018,52.89,10,
23/05/2018,48.93,11,
23/05/2018,48.93,12,
23/05/2018,47.57,13,
23/05/2018,47.02,14,
23/05/2018,48,15,
23/05/2018,49.43,16,
23/05/2018,68,17,
23/05/2018,74.3,18,
23/05/2018,73.73,19,
23/05/2018,58.9,20,
23/05/2018,60,21,
23/05/2018,48,22,
24/05/2018,56.63,23,
24/05/2018,51.95,0,
24/05/2018,47.28,1,
24/05/2018,47,2,
24/05/2018,47,3,
24/05/2018,46.7,4,
24/05/2018,47.02,5,
24/05/2018,52.07,6,
24/05/2018,51,7,
24/05/2018,70.1,8,
24/05/2018,72.6,9,
24/05/2018,61.8,10,
24/05/2018,54.8,11,
24/05/2018,53.6,12,
24/05/2018,49.96,13,
24/05/2018,49.07,14,
24/05/2018,48.87,15,
24/05/2018,65.6,16,
24/05/2018,71.94,17,
24/05/2018,70.7,18,
24/05/2018,65.4,19,
24/05/2018,58,20,
24/05/2018,56.63,21,
24/05/2018,50,22,
25/05/2018,64,23,
25/05/2018,59.9,0,
25/05/2018,50,1,
25/05/2018,48,2,
25/05/2018,47.05,3,
25/05/2018,46,4,
25/05/2018,44,5,
25/05/2018,55,6,
25/05/2018,61,7,
25/05/2018,75.7,8,
25/05/2018,77.78,9,
25/05/2018,72,10,
25/05/2018,63.25,11,
25/05/2018,58,12,
25/05/2018,49.22,13,
25/05/2018,48.08,14,
25/05/2018,47.8,15,
25/05/2018,49.22,16,
25/05/2018,55.1,17,
25/05/2018,67,18,
25/05/2018,68,19,
25/05/2018,59,20,
25/05/2018,62,21,
25/05/2018,54,22,
26/05/2018,70.09,23,
26/05/2018,59.97,0,
26/05/2018,55,1,
26/05/2018,55,2,
26/05/2018,49.2,3,
26/05/2018,42,4,
26/05/2018,40.07,5,
26/05/2018,45.06,6,
26/05/2018,49.94,7,
26/05/2018,70,8,
26/05/2018,75.98,9,
26/05/2018,75.91,10,
26/05/2018,58,11,
26/05/2018,48,12,
26/05/2018,46,13,
26/05/2018,42.93,14,
26/05/2018,44,15,
26/05/2018,46.1,16,
26/05/2018,52.3,17,
26/05/2018,69.6,18,
26/05/2018,65.5,19,
26/05/2018,60,20,
26/05/2018,55.5,21,
26/05/2018,46.5,22,
27/05/2018,57.37,23,
27/05/2018,41.97,0,
27/05/2018,34,1,
27/05/2018,27.99,2,
27/05/2018,31.6,3,
27/05/2018,24.65,4,
27/05/2018,22.41,5,
27/05/2018,25.6,6,
27/05/2018,28.2,7,
27/05/2018,34,8,
27/05/2018,46,9,
27/05/2018,55,10,
27/05/2018,57,11,
27/05/2018,59,12,
27/05/2018,48,13,
27/05/2018,44,14,
27/05/2018,46.2,15,
27/05/2018,58,16,
27/05/2018,63.09,17,
27/05/2018,51,18,
27/05/2018,62,19,
27/05/2018,64,20,
27/05/2018,78,21,
27/05/2018,70,22,
28/05/2018,80,23,
28/05/2018,50,0,
28/05/2018,63.2,1,
28/05/2018,54.6,2,
28/05/2018,47.7,3,
28/05/2018,47.6,4,
28/05/2018,52,5,
28/05/2018,76.52,6,
28/05/2018,48.76,7,
28/05/2018,56.05,8,
28/05/2018,64,9,
28/05/2018,68.5,10,
28/05/2018,61.8,11,
28/05/2018,58.14,12,
28/05/2018,58.52,13,
28/05/2018,52.6,14,
28/05/2018,58,15,
28/05/2018,63.52,16,
28/05/2018,70,17,
28/05/2018,72.68,18,
28/05/2018,70.11,19,
28/05/2018,61,20,
28/05/2018,61.45,21,
28/05/2018,47.4,22,
29/05/2018,56,23,
29/05/2018,51.92,0,
29/05/2018,45.9,1,
29/05/2018,45.5,2,
29/05/2018,40.83,3,
29/05/2018,38,4,
29/05/2018,41.03,5,
29/05/2018,47.57,6,
29/05/2018,52.5,7,
29/05/2018,70,8,
29/05/2018,72.88,9,
29/05/2018,66.79,10,
29/05/2018,60,11,
29/05/2018,55.9,12,
29/05/2018,50,13,
29/05/2018,46.86,14,
29/05/2018,49.99,15,
29/05/2018,60,16,
29/05/2018,63.09,17,
29/05/2018,61.4,18,
29/05/2018,61.9,19,
29/05/2018,52,20,
29/05/2018,60,21,
29/05/2018,46.86,22,
30/05/2018,56.03,23,
30/05/2018,47.86,0,
30/05/2018,46.1,1,
30/05/2018,45.53,2,
30/05/2018,45.3,3,
30/05/2018,45.3,4,
30/05/2018,47.35,5,
30/05/2018,58.8,6,
30/05/2018,49.93,7,
30/05/2018,67.5,8,
30/05/2018,63.6,9,
30/05/2018,62.1,10,
30/05/2018,64.7,11,
30/05/2018,67.41,12,
30/05/2018,59.9,13,
30/05/2018,59.4,14,
30/05/2018,60,15,
30/05/2018,73.54,16,
30/05/2018,72.01,17,
30/05/2018,72,18,
30/05/2018,65.9,19,
30/05/2018,58.22,20,
30/05/2018,62,21,
30/05/2018,50.45,22,
31/05/2018,56.07,23,
31/05/2018,52.96,0,
31/05/2018,50,1,
31/05/2018,48.12,2,
31/05/2018,48,3,
31/05/2018,48,4,
31/05/2018,48.2,5,
31/05/2018,57.04,6,
31/05/2018,52,7,
31/05/2018,69.4,8,
31/05/2018,73.38,9,
31/05/2018,70,10,
31/05/2018,62,11,
31/05/2018,64,12,
31/05/2018,50.95,13,
31/05/2018,49.96,14,
31/05/2018,55,15,
31/05/2018,67.95,16,
31/05/2018,72.19,17,
31/05/2018,70,18,
31/05/2018,67.78,19,
31/05/2018,55.99,20,
31/05/2018,52,21,
31/05/2018,48.1,22,
01/06/2018,60,23,
01/06/2018,53.8,0,
01/06/2018,48.7,1,
01/06/2018,48.1,2,
01/06/2018,47.56,3,
01/06/2018,47,4,
01/06/2018,48.89,5,
01/06/2018,57.54,6,
01/06/2018,54.9,7,
01/06/2018,70,8,
01/06/2018,78,9,
01/06/2018,74,10,
01/06/2018,66.34,11,
01/06/2018,63,12,
01/06/2018,56,13,
01/06/2018,50.76,14,
01/06/2018,50.22,15,
01/06/2018,59.2,16,
01/06/2018,65,17,
01/06/2018,62,18,
01/06/2018,70,19,
01/06/2018,58,20,
01/06/2018,60.2,21,
01/06/2018,54.22,22,
02/06/2018,64,23,
02/06/2018,50.7,0,
02/06/2018,53.7,1,
02/06/2018,47.2,2,
02/06/2018,46,3,
02/06/2018,44,4,
02/06/2018,44.07,5,
02/06/2018,45.69,6,
02/06/2018,47.03,7,
02/06/2018,52,8,
02/06/2018,74,9,
02/06/2018,70,10,
02/06/2018,64.1,11,
02/06/2018,53.36,12,
02/06/2018,47.4,13,
02/06/2018,46.5,14,
02/06/2018,46.5,15,
02/06/2018,48.08,16,
02/06/2018,56.5,17,
02/06/2018,70.01,18,
02/06/2018,76,19,
02/06/2018,72.43,20,
02/06/2018,72,21,
02/06/2018,55,22,
03/06/2018,64,23,
03/06/2018,51.99,0,
03/06/2018,51.99,1,
03/06/2018,52.7,2,
03/06/2018,47.09,3,
03/06/2018,42,4,
03/06/2018,41,5,
03/06/2018,43.9,6,
03/06/2018,42,7,
03/06/2018,44.8,8,
03/06/2018,53.96,9,
03/06/2018,55.4,10,
03/06/2018,56.6,11,
03/06/2018,61,12,
03/06/2018,48,13,
03/06/2018,47.03,14,
03/06/2018,47.59,15,
03/06/2018,54.4,16,
03/06/2018,54,17,
03/06/2018,67,18,
03/06/2018,74.8,19,
03/06/2018,71.7,20,
03/06/2018,71.7,21,
03/06/2018,62.97,22,
04/06/2018,60.05,23,
04/06/2018,47.57,0,
04/06/2018,47.14,1,
04/06/2018,45.46,2,
04/06/2018,45.06,3,
04/06/2018,42.67,4,
04/06/2018,47.95,5,
04/06/2018,55.3,6,
04/06/2018,55.01,7,
04/06/2018,61.16,8,
04/06/2018,69,9,
04/06/2018,74,10,
04/06/2018,72.04,11,
04/06/2018,68,12,
04/06/2018,57.14,13,
04/06/2018,48.09,14,
04/06/2018,47.76,15,
04/06/2018,67.46,16,
04/06/2018,71.96,17,
04/06/2018,71.94,18,
04/06/2018,62,19,
04/06/2018,50,20,
04/06/2018,59.42,21,
04/06/2018,47.48,22,
05/06/2018,57.07,23,
05/06/2018,48.28,0,
05/06/2018,46.58,1,
05/06/2018,44,2,
05/06/2018,43,3,
05/06/2018,42.1,4,
05/06/2018,46.14,5,
05/06/2018,57,6,
05/06/2018,56.29,7,
05/06/2018,64,8,
05/06/2018,73.31,9,
05/06/2018,70.97,10,
05/06/2018,62.62,11,
05/06/2018,60,12,
05/06/2018,50.33,13,
05/06/2018,48.14,14,
05/06/2018,47.84,15,
05/06/2018,49.6,16,
05/06/2018,60,17,
05/06/2018,61.23,18,
05/06/2018,61.1,19,
05/06/2018,53.1,20,
05/06/2018,60,21,
05/06/2018,48.29,22,
06/06/2018,60.01,23,
06/06/2018,49.66,0,
06/06/2018,49.01,1,
06/06/2018,47.96,2,
06/06/2018,44.97,3,
06/06/2018,44,4,
06/06/2018,47.99,5,
06/06/2018,54.8,6,
06/06/2018,58.55,7,
06/06/2018,75,8,
06/06/2018,72,9,
06/06/2018,64.05,10,
06/06/2018,55.21,11,
06/06/2018,56,12,
06/06/2018,51.2,13,
06/06/2018,48.97,14,
06/06/2018,52.71,15,
06/06/2018,61.94,16,
06/06/2018,70.01,17,
06/06/2018,75,18,
06/06/2018,75,19,
06/06/2018,69.95,20,
06/06/2018,55.8,21,
06/06/2018,48.7,22,
07/06/2018,62,23,
07/06/2018,48.5,0,
07/06/2018,46.8,1,
07/06/2018,45.4,2,
07/06/2018,37.92,3,
07/06/2018,37.95,4,
07/06/2018,45.31,5,
07/06/2018,53,6,
07/06/2018,55.01,7,
07/06/2018,63.08,8,
07/06/2018,62,9,
07/06/2018,61.37,10,
07/06/2018,58,11,
07/06/2018,57.41,12,
07/06/2018,50.89,13,
07/06/2018,49.97,14,
07/06/2018,48.59,15,
07/06/2018,58,16,
07/06/2018,70.9,17,
07/06/2018,66.1,18,
07/06/2018,71.83,19,
07/06/2018,59.38,20,
07/06/2018,60.47,21,
07/06/2018,47.82,22,
08/06/2018,55.7,23,
08/06/2018,49.1,0,
08/06/2018,46.4,1,
08/06/2018,45.2,2,
08/06/2018,45.27,3,
08/06/2018,41.07,4,
08/06/2018,46.4,5,
08/06/2018,52,6,
08/06/2018,55.96,7,
08/06/2018,68,8,
08/06/2018,71.56,9,
08/06/2018,70.01,10,
08/06/2018,67.89,11,
08/06/2018,65,12,
08/06/2018,58,13,
08/06/2018,48,14,
08/06/2018,47.41,15,
08/06/2018,60,16,
08/06/2018,64,17,
08/06/2018,63,18,
08/06/2018,64,19,
08/06/2018,54,20,
08/06/2018,54,21,
08/06/2018,47.95,22,
09/06/2018,60.01,23,
09/06/2018,58,0,
09/06/2018,55.8,1,
09/06/2018,47.2,2,
09/06/2018,46,3,
09/06/2018,43,4,
09/06/2018,40.98,5,
09/06/2018,45.55,6,
09/06/2018,45.09,7,
09/06/2018,55.8,8,
09/06/2018,68,9,
09/06/2018,65.8,10,
09/06/2018,64,11,
09/06/2018,49.51,12,
09/06/2018,46.88,13,
09/06/2018,46.1,14,
09/06/2018,46.6,15,
09/06/2018,48.2,16,
09/06/2018,66,17,
09/06/2018,79,18,
09/06/2018,73.2,19,
09/06/2018,65,20,
09/06/2018,61.6,21,
09/06/2018,51.3,22,
10/06/2018,64,23,
10/06/2018,55.04,0,
10/06/2018,49,1,
10/06/2018,48.96,2,
10/06/2018,46.98,3,
10/06/2018,46,4,
10/06/2018,44.17,5,
10/06/2018,45,6,
10/06/2018,46,7,
10/06/2018,46.5,8,
10/06/2018,60,9,
10/06/2018,60,10,
10/06/2018,60,11,
10/06/2018,52.41,12,
10/06/2018,46.5,13,
10/06/2018,45.5,14,
10/06/2018,45.4,15,
10/06/2018,52.38,16,
10/06/2018,55,17,
10/06/2018,73,18,
10/06/2018,74.2,19,
10/06/2018,70.6,20,
10/06/2018,66,21,
10/06/2018,52.72,22,
11/06/2018,56.52,23,
11/06/2018,47.99,0,
11/06/2018,46,1,
11/06/2018,46.09,2,
11/06/2018,46,3,
11/06/2018,44,4,
11/06/2018,47.77,5,
11/06/2018,50.89,6,
11/06/2018,58.12,7,
11/06/2018,72,8,
11/06/2018,76,9,
11/06/2018,65.02,10,
11/06/2018,54,11,
11/06/2018,53.01,12,
11/06/2018,47.4,13,
11/06/2018,46,14,
11/06/2018,46,15,
11/06/2018,47.9,16,
11/06/2018,64.98,17,
11/06/2018,64.97,18,
11/06/2018,58,19,
11/06/2018,48,20,
11/06/2018,52.99,21,
11/06/2018,45.61,22,
12/06/2018,54.9,23,
12/06/2018,46.8,0,
12/06/2018,45.86,1,
12/06/2018,43.5,2,
12/06/2018,40.6,3,
12/06/2018,40,4,
12/06/2018,44,5,
12/06/2018,50,6,
12/06/2018,53.65,7,
12/06/2018,65,8,
12/06/2018,69,9,
12/06/2018,58.3,10,
12/06/2018,58,11,
12/06/2018,54,12,
12/06/2018,48.98,13,
12/06/2018,46.8,14,
12/06/2018,46.79,15,
12/06/2018,55.1,16,
12/06/2018,69.96,17,
12/06/2018,70,18,
12/06/2018,61.95,19,
12/06/2018,52,20,
12/06/2018,53.82,21,
12/06/2018,51,22,
13/06/2018,55.3,23,
13/06/2018,50.91,0,
13/06/2018,46.5,1,
13/06/2018,45.98,2,
13/06/2018,41.9,3,
13/06/2018,41.04,4,
13/06/2018,43.74,5,
13/06/2018,55,6,
13/06/2018,59,7,
13/06/2018,74.96,8,
13/06/2018,70,9,
13/06/2018,56,10,
13/06/2018,52,11,
13/06/2018,48.1,12,
13/06/2018,53.4,13,
13/06/2018,46,14,
13/06/2018,46.1,15,
13/06/2018,56,16,
13/06/2018,55,17,
13/06/2018,52.93,18,
13/06/2018,55.03,19,
13/06/2018,48.02,20,
13/06/2018,54,21,
13/06/2018,46.94,22,
14/06/2018,42.4,23,
14/06/2018,34.96,0,
14/06/2018,34.41,1,
14/06/2018,27.37,2,
14/06/2018,24.43,3,
14/06/2018,28.46,4,
14/06/2018,32,5,
14/06/2018,43.91,6,
14/06/2018,53.1,7,
14/06/2018,60.01,8,
14/06/2018,54.49,9,
14/06/2018,53.82,10,
14/06/2018,50,11,
14/06/2018,45.2,12,
14/06/2018,41.69,13,
14/06/2018,40,14,
14/06/2018,37.6,15,
14/06/2018,48,16,
14/06/2018,60,17,
14/06/2018,60.99,18,
14/06/2018,59.6,19,
14/06/2018,66.65,20,
14/06/2018,70,21,
14/06/2018,61.7,22,
15/06/2018,55.03,23,
15/06/2018,60.06,0,
15/06/2018,56,1,
15/06/2018,48.74,2,
15/06/2018,45.26,3,
15/06/2018,44.9,4,
15/06/2018,51.07,5,
15/06/2018,55.09,6,
15/06/2018,55.74,7,
15/06/2018,57.9,8,
15/06/2018,60,9,
15/06/2018,56,10,
15/06/2018,50.57,11,
15/06/2018,53.65,12,
15/06/2018,51.42,13,
15/06/2018,50.37,14,
15/06/2018,48,15,
15/06/2018,60.29,16,
15/06/2018,69.9,17,
15/06/2018,72.02,18,
15/06/2018,72.28,19,
15/06/2018,63,20,
15/06/2018,58.02,21,
15/06/2018,52.67,22,
16/06/2018,55.3,23,
16/06/2018,55.01,0,
16/06/2018,58.89,1,
16/06/2018,53.82,2,
16/06/2018,46.22,3,
16/06/2018,45,4,
16/06/2018,40.7,5,
16/06/2018,47.05,6,
16/06/2018,43,7,
16/06/2018,50,8,
16/06/2018,68,9,
16/06/2018,66,10,
16/06/2018,59.2,11,
16/06/2018,52.7,12,
16/06/2018,47.02,13,
16/06/2018,46,14,
16/06/2018,40.95,15,
16/06/2018,46,16,
16/06/2018,52.48,17,
16/06/2018,64.9,18,
16/06/2018,70,19,
16/06/2018,69.81,20,
16/06/2018,69.77,21,
16/06/2018,57,22,
17/06/2018,58,23,
17/06/2018,53.94,0,
17/06/2018,52.95,1,
17/06/2018,51.56,2,
17/06/2018,45.94,3,
17/06/2018,40.56,4,
17/06/2018,35.28,5,
17/06/2018,42.57,6,
17/06/2018,25.17,7,
17/06/2018,39.7,8,
17/06/2018,51.25,9,
17/06/2018,57.9,10,
17/06/2018,59.5,11,
17/06/2018,56.6,12,
17/06/2018,52,13,
17/06/2018,46.24,14,
17/06/2018,45,15,
17/06/2018,47.5,16,
17/06/2018,67.48,17,
17/06/2018,70,18,
17/06/2018,70.05,19,
17/06/2018,70,20,
17/06/2018,60.19,21,
17/06/2018,45.97,22,
18/06/2018,55.8,23,
18/06/2018,46.49,0,
18/06/2018,40.58,1,
18/06/2018,38,2,
18/06/2018,35,3,
18/06/2018,35,4,
18/06/2018,41.77,5,
18/06/2018,58,6,
18/06/2018,60,7,
18/06/2018,70.19,8,
18/06/2018,70.7,9,
18/06/2018,63,10,
18/06/2018,56.8,11,
18/06/2018,49.44,12,
18/06/2018,47.2,13,
18/06/2018,45.98,14,
18/06/2018,45.99,15,
18/06/2018,47.2,16,
18/06/2018,60,17,
18/06/2018,57.4,18,
18/06/2018,55,19,
18/06/2018,51.7,20,
18/06/2018,49.99,21,
18/06/2018,46.97,22,
19/06/2018,55.2,23,
19/06/2018,48.79,0,
19/06/2018,41.93,1,
19/06/2018,40.05,2,
19/06/2018,44.91,3,
19/06/2018,46.9,4,
19/06/2018,53.36,5,
19/06/2018,60,6,
19/06/2018,50.2,7,
19/06/2018,59.7,8,
19/06/2018,67.53,9,
19/06/2018,69.98,10,
19/06/2018,69.54,11,
19/06/2018,66,12,
19/06/2018,57.45,13,
19/06/2018,50.6,14,
19/06/2018,50,15,
19/06/2018,66,16,
19/06/2018,68,17,
19/06/2018,65.01,18,
19/06/2018,60,19,
19/06/2018,53.65,20,
19/06/2018,53.35,21,
19/06/2018,51,22,
20/06/2018,57,23,
20/06/2018,55,0,
20/06/2018,44.95,1,
20/06/2018,40,2,
20/06/2018,36.93,3,
20/06/2018,38.49,4,
20/06/2018,41.98,5,
20/06/2018,51.99,6,
20/06/2018,47.91,7,
20/06/2018,53.16,8,
20/06/2018,55.93,9,
20/06/2018,52,10,
20/06/2018,52,11,
20/06/2018,52.54,12,
20/06/2018,47.8,13,
20/06/2018,47.04,14,
20/06/2018,47.04,15,
20/06/2018,60.6,16,
20/06/2018,71,17,
20/06/2018,74.98,18,
20/06/2018,65,19,
20/06/2018,53,20,
20/06/2018,50.6,21,
20/06/2018,48,22,
21/06/2018,64.4,23,
21/06/2018,55,0,
21/06/2018,48.93,1,
21/06/2018,37.3,2,
21/06/2018,34.92,3,
21/06/2018,32.06,4,
21/06/2018,38.7,5,
21/06/2018,50.98,6,
21/06/2018,52.05,7,
21/06/2018,60,8,
21/06/2018,56.09,9,
21/06/2018,53,10,
21/06/2018,50.21,11,
21/06/2018,48.2,12,
21/06/2018,48,13,
21/06/2018,47.97,14,
21/06/2018,45.74,15,
21/06/2018,52.7,16,
21/06/2018,57.11,17,
21/06/2018,69.9,18,
21/06/2018,65.1,19,
21/06/2018,65,20,
21/06/2018,65,21,
21/06/2018,56,22,
22/06/2018,55.05,23,
22/06/2018,51.98,0,
22/06/2018,43.4,1,
22/06/2018,41,2,
22/06/2018,39.94,3,
22/06/2018,39.92,4,
22/06/2018,40.03,5,
22/06/2018,55.01,6,
22/06/2018,50,7,
22/06/2018,65.3,8,
22/06/2018,65.29,9,
22/06/2018,54.27,10,
22/06/2018,49.5,11,
22/06/2018,45.45,12,
22/06/2018,45.44,13,
22/06/2018,44.74,14,
22/06/2018,45.44,15,
22/06/2018,55.5,16,
22/06/2018,63.3,17,
22/06/2018,71.79,18,
22/06/2018,69.91,19,
22/06/2018,65,20,
22/06/2018,55,21,
22/06/2018,47.97,22,
23/06/2018,56.5,23,
23/06/2018,52.04,0,
23/06/2018,49.6,1,
23/06/2018,44.94,2,
23/06/2018,43.89,3,
23/06/2018,43.06,4,
23/06/2018,40,5,
23/06/2018,45,6,
23/06/2018,44.96,7,
23/06/2018,56,8,
23/06/2018,58.8,9,
23/06/2018,57,10,
23/06/2018,49,11,
23/06/2018,44.06,12,
23/06/2018,43.2,13,
23/06/2018,43.03,14,
23/06/2018,43.38,15,
23/06/2018,45,16,
23/06/2018,56.8,17,
23/06/2018,63,18,
23/06/2018,63,19,
23/06/2018,64,20,
23/06/2018,60,21,
23/06/2018,60,22,
24/06/2018,55.02,23,
24/06/2018,49.2,0,
24/06/2018,51.09,1,
24/06/2018,52,2,
24/06/2018,45.94,3,
24/06/2018,43.5,4,
24/06/2018,41.1,5,
24/06/2018,43.19,6,
24/06/2018,43.71,7,
24/06/2018,48,8,
24/06/2018,50.9,9,
24/06/2018,56.8,10,
24/06/2018,56,11,
24/06/2018,56,12,
24/06/2018,48.08,13,
24/06/2018,44.64,14,
24/06/2018,46.01,15,
24/06/2018,49,16,
24/06/2018,51.4,17,
24/06/2018,67.91,18,
24/06/2018,68,19,
24/06/2018,68.75,20,
24/06/2018,65,21,
24/06/2018,57.2,22,
25/06/2018,52.7,23,
25/06/2018,50.97,0,
25/06/2018,49.08,1,
25/06/2018,45.74,2,
25/06/2018,45.49,3,
25/06/2018,45.29,4,
25/06/2018,45.98,5,
25/06/2018,51,6,
25/06/2018,53.9,7,
25/06/2018,58.1,8,
25/06/2018,60.4,9,
25/06/2018,51.88,10,
25/06/2018,50,11,
25/06/2018,46.07,12,
25/06/2018,46,13,
25/06/2018,45.64,14,
25/06/2018,46.06,15,
25/06/2018,62.99,16,
25/06/2018,70,17,
25/06/2018,78.03,18,
25/06/2018,74.92,19,
25/06/2018,71.7,20,
25/06/2018,68.82,21,
25/06/2018,52,22,
26/06/2018,55.9,23,
26/06/2018,49,0,
26/06/2018,45.97,1,
26/06/2018,45.46,2,
26/06/2018,44.3,3,
26/06/2018,43.92,4,
26/06/2018,45.8,5,
26/06/2018,54.92,6,
